Review,Rating
"This is the worst app that I can experience, seriously guys this app sucks, such a horrible experience, I can share you story, I installed this app, later it didn't clearify me for the subscription instructions later on it request me for 1 Rupees, I grant it. Further it automatically set to Autopay and without me knowing it debuct 499 subscribtion fee, later within 12 hours I request for subscription cancellation and request for refund, but till now nothing happened, plz guyz dont go for this ap",-1
Nice,1
Well story,1
great,1
good app,1
cheating not yet refund the amount,-1
Worse app all audio books are paid,-1
Nice,1
cheating the money with auto debit,-1
Bad,-1
"It's just like reading, need explaining like normal speech.",0
Nice,0
Very nice,1
Very good,1
good to hear stories,1
Very bed app lose of money...so don't download thise app pls,-1
upload the episode fast atleast 2 or 3 episode and I enjoyed the kuku fm story,1
nice app,1
not good for listeners it's only paid application and money is also heavy,-1
osm,1
so good,1
Kuku FM bade coin problem Coco FM without coin mast tha coin aane se maja nahin a Raha show bed coin,-1
best app,1
Simply best,1
Free fire,-1
Nice story,1
Maine nahin bola usse pahle payment Mera fat Gaya mujhe payment return chahie,-1
Auto pay vachu monthly monthly payment atte poduringa vekkama illa olunga ennoda kash ritten pannugada Orunal fulla kal valikka nidu sambaruchathu ennoda olunga anupungada,-1
It's good,1
I listen kuku fm while walking or during my free time. I already had many books but now reading while sitting seems difficult.Kuku fm gives me freedom to listen books while travelling or enjoying evening walk.,1
Good,-1
Very good aap,1
It's good to know listen to very good stories,1
Nice,1
very good,1
Thank You,1
Nice,1
very nice,1
good,1
best audio platform,1
it's good for listening story. I enjoyed kuku fm but now we can't listen story on kuku fm without pay subscription fee,1
nice,1
Nice,1
Mere paiso ko kyu kate,-1
very nice app,1
Good app,1
nice love story,1
so nice,1
good,1
stop sex ad dimag kharab kar diya hai family ki samne achanak aa jata hai,-1
Good,0
All good,1
Aap aise add mat diya kro for example sex ki add kyuki phon baccho ke pass bhi hota hai so dont show this add optional mai kuch aur dikhaya kro koi bhi aap start kro tab yahi add ati hai,-1
very nice,1
Good app,1
Very good,1
Excellent,1
very bad,-1
its completly fraud.. kuku fm auto debited from me 299.... firstly they are telling to me only 2rupees only for subscription im paid that after some days. they are auto debited 299,-1
Nice,1
Super stories,1
nice,1
good morning,1
Good app,1
bad stories remove,-1
faisal ali,1
Are saalo mere ac se 299. Kat liye kon chod kegaya tha tumhara baap ya koi our,-1
Kuku FM is laking very poor service,-1
Nice application,1
Waste app once my amount was debited without my permission.So don't download this one.,-1
nice,1
This is very good app,1
not giving free trial,-1
Good,1
Not installed this aap my money is automatically transfer this aap coconut it's not secure aap,-1
Pesa lutne ka tarika vip remove karo not install aap bakvas aap,-1
Money scam,-1
now am starting only audio output ok,1
Gyu,-1
Nice application,1
Very good stories to hear but price little high,1
nice,1
great,1
Good,1
Good,1
solrathukku illa waste,-1
Good,1
don't download this app automatically play 399 rupees,-1
excellent,1
best story,1
I'm using this since last year. But i hate this coin system. It would be great if the app also has the yearly subscription too .... as it used to do in previous version. Why Kuku Fm following Pocket Fm path it really sucks. This coin system isn't my cup of tea,-1
Good to listen,1
good,1
Good kuku fm is my favourite audiobook I love it,1
It is good,1
supper,1
Subscription charges very high...,-1
good,1
"Very worst app not 2 rupees not pay brother phone pay,GPay la not 2 rupees pay neega pay panna 7 day la rs 299 account la iruthu auto pay method amount cheating pannuraga kuku app my account my permission illa ma my account la iruthu auto pay method la payment cheating pannuraga very worst app",-1
very good,1
"If you have to give a free trial then why are you forcing us to take even 2 or a subscription? If you have to give it for free to check how it is, then you should give it without any money.",-1
nice,1
good,1
"Nice one app but we like to lesion on offline mode ,,so hope that it counting offline",1
good,1
super,1
worst app don't install money will deduct automatically without inform,-1
very very best but they were asking money to see the dramas,1
worst my money refund pls ... this app Robbery app fraud app,-1
best audios,1
good,1
s s,1
good,1
nice but video is not available,1
Super,1
Good,1
bad asking money,-1
Supr,1
Bahut achcha hai FIR,1
nice app,1
Please no download app fraud app 3 month recharge no play next episode futuristic voyager 484l,-1
already amount paid now but app not open it's fake news,-1
Mera paisa wapas karo naji to sabse 1 rating dilounga,-1
Auto debit policy is very poor no hint provided while deducting the amount from account I don't use kuku fm for long even after they deducted my 300 which is loss to me poor service atleast some notification should be there before deducting the amount. I Have already cancelled the auto debit option during my free trial. Really dissatisfied with this process. Not recommended,-1
"Very bad app ,,we can't do anything without paying money ,, atleast show the no. of episode in a story.",-1
Fell Relax when I heard story,1
auto pay money debited working excellent,-1
Great !!!,1
nio,1
my favorite kuku fm,1
good,1
Nice app,1
"Stop auto debit, Please stop .y auto debit for this application",-1
Nice story,1
nice,1
It is excellent app,1
Best,1
"It is nice but i think costly too.,..",1
"Kuku FM is the best platform in the world for listening what you like and gain knowledge and experience.you can reduce screen seeing also. Thankyou kuku,",1
"Once you start to hear KUKU FM, YOU WILL ENJOY A LOT and it will become your GOOD FRIEND.",1
Good audio bhai just download and enjoy it .,1
Mast hai,1
Verry good story,1
",pls sar refund pls",1
excellent,1
Worst time west,-1
Bakwas,-1
mast,1
nonsenses my money loss,-1
hamen koi bhi response nahin mil raha hai is apps,-1
very nice,1
nice,-1
Nice radio,1
nice,1
good,1
don't download this app....,-1
nice app,1
good,1
nice,1
Mebigo pvt LTD Froud,-1
good,-1
I love this app,1
"Mind relax ,knowledge,and tension free",1
Very Bad app India mein bahan kar do ise aapko,-1
Very bad,-1
packet fm app is free audio super,-1
"This is a very good app, it has good stories and it is absolutely safe, if money is deducted by mistake due to auto pay on then the money is refunded as",1
nice one,1
your free chance is very superrr,1
Nice,1
good,1
Best app fake money money automatic cut,-1
Good,1
We have amazing experience and getting knowledge through kuku fm,1
mere paise vapas kriye 499....Autopay cancel kia tha turant hi ...usme show kr rha tha ki 3 din me aa jaege...aj 7 se jda ho chuke hai..,-1
This is fraud app,-1
bahot hi achhalaga,1
Good,1
I don't like it,-1
frod app a auto pay cut hojathe don't install it .worest app,-1
Very nice app,1
Good application,1
Best audio books,1
Good,0
lol fm,-1
super,1
please don't pay,-1
nice,0
good story,1
Delete karne ke bad bhi mere peise kat liye kuku fm ne,-1
nice,1
Kukufm tamil audiobook is entertaining to hear audio books. Narrator are excellent.,1
Good aap,1
Good,1
your apps is my fewrets application,1
good,1
superb,1
Nice,1
Nice story,1
This is not as good as .free subscription agar 2rupees ka hai toh pay karte time v 2 rupees hi dikhana chahiye 299 kyu dikhata hai fool smjke rakha hai,-1
Truth class app,-1
"Amazing application, and hindi stories",0
Super,1
nice,1
Bad experience,-1
best choice,1
best not App,0
yh aap pura frud he isme payment success ho jata he aur koi bhi payment vapis nhi dete he so please my humble request koi bhi isse na download kre aur vo bhi payment 399 ka jata he,-1
Back app,1
I am not able too open the app i even checked my internet and it was still working and every time i tried to open the app it said something went wrong.....,0
good,1
This app is wonderful,1
Very nice,1
orginal,1
amazing,1
Nice,1
mind-blowing..,1
not good,-1
super,1
good,1
Nice,1
nice,1
good,0
This app is very good,0
super,1
Ford this app don't try this app,-1
thnx for refute my money good vark,1
worst app aif it is by mistake downloaded also amount is been deducted and not even possible to delete this account in phoen pay,-1
good,1
"Don't try to subscribe for free, if u will subscribe this app your account will be deducted for rs 399 for nd month & u xant unsubscribe before deduction. Be carefull.",-1
Ek baar coin puchase karne k baad bhi episode lock kar diye,-1
it's cool but will make you pay to hear a hour then for 5 bucks u get another hour,0
don't download this appa very citing,-1
very nice,1
good job,1
Nice,1
My payment amount for yearly subscription has been deducted. Still i cannot access my premium content..and i am not getting anh favourable response from kukh fm team. Very bad...i am gonna case the file if i dont get favourable response soon.,-1
bs paso ki dimand mtlb,-1
best,1
Good aap,1
good,1
it's not free...,-1
"I am a student and now I am living in Hong Kong so because of that I don't know how to read Hindi and this app is helping me a lot to understand my culture I love studying about my culture but because I cannot read hindi I was not able to know about my culture, now, I'm happy",1
Es ap ko ko koi download nhi kre ye farji ap he Esme ap ko bina bataye aap ke ac se pese kat lete he or refunds bhi nahi krte he ye bilkul farji aap he,-1
